latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
21.23941,83.67944,334.42,0.52,0.5,2026-06-13,0809,N20,VIIRS,n,2.0NRT,295.95,2.27,D
21.24105,83.56698,339.9,0.52,0.5,2026-06-13,0809,N20,VIIRS,n,2.0NRT,298,4.24,D
20.8642,80.24344,340.66,0.49,0.4,2026-06-13,0809,N20,VIIRS,n,2.0NRT,301.17,5.35,D
20.66833,78.77136,338.06,0.42,0.38,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.86,5.12,D
20.88396,80.25014,336.86,0.49,0.4,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.48,2.91,D
21.29026,83.47031,331.88,0.51,0.49,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.83,1.87,D
21.15798,82.27905,340.12,0.43,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,297.23,8.58,D
21.16067,82.26619,332.23,0.43,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.2,8.15,D
21.15905,82.2823,332.99,0.43,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,296.38,2.39,D
21.15858,82.27821,337.39,0.43,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,298.3,3.63,D
21.15716,82.26586,334.64,0.43,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.64,4.87,D
20.86189,79.80127,340.97,0.47,0.39,2026-06-13,0809,N20,VIIRS,n,2.0NRT,303.46,10.43,D
20.70295,78.62187,335.54,0.42,0.38,2026-06-13,0809,N20,VIIRS,l,2.0NRT,306.22,5.24,D
21.08575,81.5189,343.66,0.38,0.44,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.79,6.84,D
20.32385,75.99934,343.22,0.39,0.36,2026-06-13,0809,N20,VIIRS,n,2.0NRT,308.74,9.41,D
21.32698,83.5877,343.43,0.52,0.5,2026-06-13,0809,N20,VIIRS,n,2.0NRT,297.83,7.16,D
21.32643,83.58267,337.46,0.52,0.5,2026-06-13,0809,N20,VIIRS,n,2.0NRT,297.02,4.45,D
21.32727,83.42141,330.81,0.51,0.49,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.9,3.45,D
21.26457,82.63416,341.1,0.45,0.47,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.03,4.66,D
21.32829,82.91459,335.14,0.47,0.48,2026-06-13,0809,N20,VIIRS,n,2.0NRT,298.2,1.67,D
21.16281,81.2338,337.21,0.56,0.43,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.33,4.42,D
21.19324,81.41711,330.74,0.57,0.43,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.63,3.45,D
20.89917,79.0287,333.98,0.43,0.38,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.5,5.8,D
20.71616,77.58887,341.22,0.39,0.36,2026-06-13,0809,N20,VIIRS,n,2.0NRT,310.23,10.86,D
21.01537,79.64391,336.35,0.46,0.39,2026-06-13,0809,N20,VIIRS,n,2.0NRT,303.73,3.98,D
21.18024,80.80682,343.34,0.53,0.42,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.74,7.91,D
21.67663,84.04079,331.46,0.56,0.52,2026-06-13,0809,N20,VIIRS,n,2.0NRT,296.28,3.94,D
21.74669,83.97753,339.06,0.56,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,297.92,9.19,D
21.7368,83.84335,331.62,0.54,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,293.99,3.74,D
21.74149,83.84284,342.28,0.54,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,298.56,4.49,D
21.74618,83.84233,344.09,0.54,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,298.32,4.49,D
21.75088,83.84182,331.43,0.54,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,297.27,3.96,D
21.75616,83.84663,330.88,0.55,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,295.89,4.57,D
21.75557,83.8413,335.76,0.54,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,296.44,3.96,D
21.7534,83.84417,344.65,0.55,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,297.2,9.3,D
21.78098,83.83546,334.1,0.55,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.63,6.08,D
21.78041,83.83009,343.28,0.54,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.87,8.64,D
21.80069,83.88692,335.11,0.55,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.05,7.75,D
21.80013,83.88159,333.56,0.55,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.31,7.32,D
21.37038,79.53173,336.52,0.46,0.39,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.01,3.82,D
21.67192,81.75159,341.83,0.4,0.44,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.78,5.08,D
21.69317,81.72112,337.38,0.4,0.44,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.96,3.17,D
21.9195,83.35387,332.98,0.51,0.49,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.68,2.71,D
21.91999,83.35069,338.87,0.51,0.49,2026-06-13,0809,N20,VIIRS,n,2.0NRT,301.44,5.71,D
21.92349,83.34024,330.31,0.51,0.49,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.01,2.7,D
21.93637,83.12173,335.46,0.49,0.49,2026-06-13,0809,N20,VIIRS,n,2.0NRT,297.75,3.73,D
21.95741,83.27129,330.82,0.5,0.49,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.11,2.01,D
22.04006,83.7283,344.33,0.54,0.51,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.85,9.55,D
21.61393,80.14047,332.48,0.49,0.4,2026-06-13,0809,N20,VIIRS,n,2.0NRT,301.77,2.17,D
22.03657,83.35369,333.06,0.51,0.49,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.81,7.89,D
21.94082,82.43915,332.91,0.45,0.47,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.64,1.16,D
21.93488,82.34821,332.88,0.44,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.09,1.77,D
21.62152,79.74346,336.89,0.47,0.4,2026-06-13,0809,N20,VIIRS,n,2.0NRT,298.56,4.91,D
21.88363,81.75938,346.16,0.41,0.45,2026-06-13,0809,N20,VIIRS,n,2.0NRT,306.58,13.84,D
21.90748,81.6806,341.93,0.4,0.44,2026-06-13,0809,N20,VIIRS,n,2.0NRT,304.27,6.13,D
22.0967,83.27133,334.48,0.51,0.49,2026-06-13,0809,N20,VIIRS,n,2.0NRT,297.71,2.35,D
22.01818,82.58052,335.8,0.46,0.47,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.31,2.49,D
22.10518,83.12415,330.2,0.5,0.49,2026-06-13,0809,N20,VIIRS,l,2.0NRT,300.66,3.06,D
22.02206,81.95214,333.69,0.42,0.45,2026-06-13,0809,N20,VIIRS,n,2.0NRT,299.81,1.1,D
22.04461,81.92854,338.61,0.42,0.45,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.63,3.19,D
21.25885,76.13535,337.36,0.38,0.36,2026-06-13,0809,N20,VIIRS,n,2.0NRT,306.15,4.21,D
22.06853,81.98726,338.31,0.42,0.45,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.57,5.95,D
20.99825,74.3829,345.32,0.41,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,310.51,8.5,D
22.15586,82.4446,343.96,0.45,0.47,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.03,3.48,D
22.13205,82.04643,342.63,0.43,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,301.17,5.37,D
22.1798,82.16287,335.08,0.43,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,303.27,1.88,D
22.11301,81.60168,344.39,0.4,0.44,2026-06-13,0809,N20,VIIRS,n,2.0NRT,304.69,6.69,D
21.67753,78.14464,344.46,0.41,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,309.13,9.18,D
22.33035,82.5747,332.8,0.46,0.47,2026-06-13,0809,N20,VIIRS,l,2.0NRT,303.05,2.6,D
22.35892,82.30442,348.55,0.44,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.68,10.53,D
22.3627,82.29952,334.67,0.44,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,304.09,3.2,D
21.49209,74.9557,341.3,0.4,0.37,2026-06-13,0809,N20,VIIRS,l,2.0NRT,310.68,6.87,D
21.10462,72.64747,350.63,0.48,0.4,2026-06-13,0809,N20,VIIRS,n,2.0NRT,304.88,18.19,D
21.10303,72.63837,337.48,0.48,0.4,2026-06-13,0809,N20,VIIRS,l,2.0NRT,303.1,13.14,D
22.27451,80.06452,336.12,0.5,0.41,2026-06-13,0809,N20,VIIRS,n,2.0NRT,304.22,6.33,D
22.30558,80.05737,337.96,0.5,0.41,2026-06-13,0809,N20,VIIRS,n,2.0NRT,301.5,7.05,D
21.54203,73.99249,337.39,0.42,0.38,2026-06-13,0809,N20,VIIRS,l,2.0NRT,305.82,5.57,D
21.10205,70.73558,332.9,0.4,0.45,2026-06-13,0809,N20,VIIRS,n,2.0NRT,301.13,4.2,D
21.1061,70.73482,335.68,0.4,0.45,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.57,4.66,D
22.52917,77.9128,343.61,0.41,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,309.23,8.2,D
22.53088,77.4805,336.73,0.4,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.93,4.33,D
23.1661,82.34277,338.47,0.46,0.47,2026-06-13,0809,N20,VIIRS,n,2.0NRT,300.13,7.86,D
22.55273,77.46502,338,0.4,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.96,7.42,D
23.13487,81.70674,344.24,0.42,0.45,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.67,5.23,D
23.13438,81.70265,338.21,0.42,0.45,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.3,5.23,D
21.6435,71.68741,349.31,0.53,0.42,2026-06-13,0809,N20,VIIRS,n,2.0NRT,308.43,14.11,D
21.64729,71.68662,342.25,0.53,0.42,2026-06-13,0809,N20,VIIRS,n,2.0NRT,308.23,8.05,D
21.64339,71.69039,340.27,0.52,0.42,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.69,8.9,D
21.64247,71.6854,337.77,0.53,0.42,2026-06-13,0809,N20,VIIRS,l,2.0NRT,308.21,8.14,D
21.64718,71.68961,340.48,0.52,0.42,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.89,7.87,D
23.13644,81.70327,344.12,0.42,0.45,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.66,7.88,D
22.71163,77.30032,343.51,0.4,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,309.17,9.83,D
22.61793,75.71422,340.65,0.38,0.36,2026-06-13,0809,N20,VIIRS,l,2.0NRT,311.29,6.14,D
23.19714,79.29044,334.41,0.47,0.4,2026-06-13,0809,N20,VIIRS,n,2.0NRT,303.79,4.04,D
22.07146,71.9431,340.33,0.5,0.41,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.93,9.47,D
22.12443,72.09003,339.2,0.49,0.41,2026-06-13,0809,N20,VIIRS,n,2.0NRT,306.77,9.9,D
22.65718,74.98616,342.32,0.39,0.36,2026-06-13,0809,N20,VIIRS,l,2.0NRT,313.1,3.79,D
23.36491,79.0612,333.76,0.46,0.39,2026-06-13,0809,N20,VIIRS,n,2.0NRT,302.68,2.78,D
22.96818,76.11685,340.47,0.38,0.36,2026-06-13,0809,N20,VIIRS,l,2.0NRT,311.89,7.2,D
23.68523,80.40773,338.2,0.54,0.42,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.73,5.65,D
22.58391,72.09048,345.47,0.49,0.4,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.15,12,D
23.94072,80.508,337.56,0.55,0.43,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.08,8.3,D
23.34513,75.98068,341.3,0.38,0.36,2026-06-13,0809,N20,VIIRS,l,2.0NRT,313.17,11.01,D
23.84625,77.80959,340.71,0.42,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,306.96,10.38,D
22.67837,70.55569,334.68,0.39,0.44,2026-06-13,0809,N20,VIIRS,l,2.0NRT,305.84,0.93,D
24.1281,78.0812,339.91,0.43,0.38,2026-06-13,0809,N20,VIIRS,n,2.0NRT,308.9,5,D
24.34632,79.04859,340.25,0.47,0.4,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.36,7.72,D
24.34574,79.044,343.55,0.47,0.4,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.73,7.72,D
22.92968,70.10753,332.57,0.41,0.45,2026-06-13,0809,N20,VIIRS,l,2.0NRT,304.28,5.9,D
24.17319,77.57149,342.92,0.41,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,308.19,7.71,D
24.23932,77.51905,340.36,0.41,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.3,8.4,D
24.67969,80.29182,346.26,0.54,0.42,2026-06-13,0809,N20,VIIRS,n,2.0NRT,303.19,27.51,D
24.74224,80.7694,341.18,0.39,0.44,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.72,7.57,D
24.68029,80.28976,347.03,0.54,0.42,2026-06-13,0809,N20,VIIRS,n,2.0NRT,304.97,27.28,D
24.50337,78.24368,343.27,0.44,0.38,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.18,5.59,D
23.26758,69.47952,334.42,0.44,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,303.93,0.98,D
23.36848,69.32355,339.84,0.45,0.47,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.13,2.68,D
23.54504,70.06805,345.66,0.4,0.44,2026-06-13,0809,N20,VIIRS,n,2.0NRT,306.82,6.81,D
23.54429,70.06419,337.77,0.4,0.44,2026-06-13,0809,N20,VIIRS,n,2.0NRT,306.69,6.81,D
23.47846,69.66072,342.44,0.42,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,307.27,3.78,D
24.98267,78.59253,342.23,0.45,0.39,2026-06-13,0809,N20,VIIRS,n,2.0NRT,310.62,12.68,D
24.64937,75.8701,341.62,0.39,0.36,2026-06-13,0809,N20,VIIRS,l,2.0NRT,311.84,7.65,D
24.99373,77.21585,341.14,0.41,0.37,2026-06-13,0809,N20,VIIRS,l,2.0NRT,311.68,5.84,D
23.71567,69.28696,344.57,0.44,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,304.1,5.44,D
23.71482,69.2827,341.43,0.44,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,303.34,5.44,D
23.71986,69.286,342.27,0.44,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.14,6.44,D
23.71901,69.28175,354.68,0.44,0.46,2026-06-13,0809,N20,VIIRS,n,2.0NRT,306.36,6.44,D
23.71816,69.27748,335.52,0.44,0.46,2026-06-13,0809,N20,VIIRS,l,2.0NRT,306.1,5.52,D
25.41434,77.99171,340.84,0.43,0.38,2026-06-13,0809,N20,VIIRS,n,2.0NRT,309.66,13.14,D
25.41376,77.9874,341.71,0.43,0.38,2026-06-13,0809,N20,VIIRS,n,2.0NRT,309.56,13.02,D
25.22487,76.57821,341.18,0.39,0.37,2026-06-13,0809,N20,VIIRS,n,2.0NRT,309.99,8.19,D
25.8548,80.76858,332.77,0.4,0.44,2026-06-13,0809,N20,VIIRS,n,2.0NRT,301.15,1.62,D
25.84499,78.46452,340.05,0.46,0.39,2026-06-13,0809,N20,VIIRS,n,2.0NRT,308.59,4.33,D
26.07549,80.19422,338.57,0.56,0.43,2026-06-13,0809,N20,VIIRS,n,2.0NRT,304.12,8.17,D
26.07454,80.19199,341.02,0.56,0.43,2026-06-13,0809,N20,VIIRS,n,2.0NRT,303.82,8.82,D
25.89803,78.24129,341.82,0.45,0.39,2026-06-13,0809,N20,VIIRS,n,2.0NRT,310.73,12.36,D
26.16671,79.65901,336.67,0.52,0.42,2026-06-13,0809,N20,VIIRS,n,2.0NRT,305.94,7.14,D
26.34786,77.37881,340.11,0.42,0.38,2026-06-13,0809,N20,VIIRS,n,2.0NRT,304.42,4.8,D
28.29272,80.23367,334.99,0.4,0.44,2026-06-13,0811,N20,VIIRS,n,2.0NRT,294.35,3.91,D
30.05937,76.29654,337.79,0.42,0.37,2026-06-13,0811,N20,VIIRS,n,2.0NRT,300.47,2.26,D
30.33981,75.86985,330.48,0.41,0.37,2026-06-13,0811,N20,VIIRS,n,2.0NRT,299.69,1.66,D
25.66817,91.91725,313.63,0.39,0.59,2026-06-13,1856,N20,VIIRS,n,2.0NRT,269.96,1.6,N
31.25996,76.92397,299.9,0.4,0.37,2026-06-13,2036,N20,VIIRS,n,2.0NRT,289.28,0.36,N
31.32839,76.89341,307.27,0.4,0.37,2026-06-13,2036,N20,VIIRS,n,2.0NRT,290.62,0.69,N
32.60625,75.97577,305.38,0.43,0.38,2026-06-13,2036,N20,VIIRS,n,2.0NRT,289.45,1.06,N
33.00054,74.48672,309.24,0.5,0.41,2026-06-13,2036,N20,VIIRS,n,2.0NRT,290.03,3.64,N
33.00146,74.48839,304.95,0.5,0.41,2026-06-13,2036,N20,VIIRS,n,2.0NRT,289.35,1.98,N
33.00209,74.48309,311.49,0.5,0.41,2026-06-13,2036,N20,VIIRS,n,2.0NRT,291.75,2.38,N
33.17066,74.03803,309.86,0.52,0.42,2026-06-13,2036,N20,VIIRS,n,2.0NRT,290.11,2.23,N
33.17135,74.03228,307.23,0.53,0.42,2026-06-13,2036,N20,VIIRS,n,2.0NRT,290.69,2.25,N
33.17208,74.02625,316.81,0.53,0.42,2026-06-13,2036,N20,VIIRS,n,2.0NRT,291.73,2.25,N
33.16977,74.03372,309.43,0.53,0.42,2026-06-13,2036,N20,VIIRS,n,2.0NRT,291.2,2.94,N
33.17044,74.02781,314.4,0.53,0.42,2026-06-13,2036,N20,VIIRS,n,2.0NRT,291.96,3.01,N
33.1736,74.03429,311.02,0.53,0.42,2026-06-13,2036,N20,VIIRS,n,2.0NRT,290.96,3.33,N
33.17975,74.1824,308.09,0.52,0.41,2026-06-13,2036,N20,VIIRS,n,2.0NRT,290.29,1,N
28.66755,77.56847,305.52,0.38,0.36,2026-06-13,2036,N20,VIIRS,n,2.0NRT,294.87,1,N
33.19456,74.05518,309.93,0.52,0.42,2026-06-13,2036,N20,VIIRS,n,2.0NRT,281.55,1.48,N
28.34525,77.25741,305.91,0.39,0.36,2026-06-13,2036,N20,VIIRS,n,2.0NRT,295.05,0.86,N
28.80683,76.83872,309.74,0.39,0.36,2026-06-13,2036,N20,VIIRS,n,2.0NRT,294.55,0.75,N
28.85699,76.75454,307.73,0.39,0.36,2026-06-13,2036,N20,VIIRS,n,2.0NRT,294.16,0.55,N
23.16692,82.33714,317.36,0.42,0.45,2026-06-13,2038,N20,VIIRS,n,2.0NRT,293.98,3.4,N
23.16281,82.33622,321.46,0.42,0.45,2026-06-13,2038,N20,VIIRS,n,2.0NRT,293.43,3.4,N
22.2053,84.84618,295.93,0.63,0.54,2026-06-13,2038,N20,VIIRS,n,2.0NRT,272.87,1.15,N
21.9315,85.22119,301.56,0.34,0.56,2026-06-13,2038,N20,VIIRS,n,2.0NRT,283.99,1.23,N
21.92575,85.22327,312.11,0.34,0.56,2026-06-13,2038,N20,VIIRS,n,2.0NRT,285.35,1.6,N
22.35885,82.30376,331.05,0.44,0.46,2026-06-13,2038,N20,VIIRS,n,2.0NRT,287.65,6.69,N
22.35968,82.29964,301.2,0.43,0.46,2026-06-13,2038,N20,VIIRS,n,2.0NRT,286.27,4.13,N
22.36279,82.3028,302.49,0.44,0.46,2026-06-13,2038,N20,VIIRS,n,2.0NRT,282.56,2.54,N
22.35862,82.30189,331.1,0.44,0.46,2026-06-13,2038,N20,VIIRS,n,2.0NRT,287.66,5.81,N
22.35781,82.30603,302.37,0.44,0.46,2026-06-13,2038,N20,VIIRS,n,2.0NRT,286,4.09,N
22.05389,83.71741,310.1,0.54,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,289.06,4.73,N
22.04161,83.73058,323.91,0.54,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.7,4.19,N
22.04266,83.72543,313.53,0.54,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,289.1,4.19,N
22.04056,83.73569,309.64,0.54,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.56,4.91,N
22.10493,83.12435,307.52,0.49,0.49,2026-06-13,2038,N20,VIIRS,n,2.0NRT,289.54,6.76,N
21.96568,83.77196,305.5,0.55,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.31,1.9,N
22.03897,83.35341,305.89,0.51,0.49,2026-06-13,2038,N20,VIIRS,n,2.0NRT,288.08,3.5,N
22.03769,83.3503,308.2,0.51,0.49,2026-06-13,2038,N20,VIIRS,n,2.0NRT,288.56,3.72,N
21.92336,83.35236,307.69,0.51,0.5,2026-06-13,2038,N20,VIIRS,n,2.0NRT,284.92,1.44,N
21.80013,83.88802,320.06,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,291.02,3.95,N
21.80122,83.88273,319.94,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.88,3.95,N
21.76793,84.02053,311.84,0.57,0.52,2026-06-13,2038,N20,VIIRS,n,2.0NRT,289.09,4.76,N
21.75745,84.0237,311.78,0.57,0.52,2026-06-13,2038,N20,VIIRS,n,2.0NRT,289.02,3.82,N
21.78212,83.83392,335.24,0.55,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,291.79,7.33,N
21.78322,83.82858,309.83,0.55,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.18,4.14,N
21.75237,83.97719,306.91,0.57,0.52,2026-06-13,2038,N20,VIIRS,n,2.0NRT,289.72,2.64,N
21.74769,83.97611,320.69,0.57,0.52,2026-06-13,2038,N20,VIIRS,n,2.0NRT,289.77,5.69,N
21.7786,83.82747,313.64,0.55,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.67,3.93,N
21.76382,83.85179,309.8,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.49,3.47,N
21.7603,83.84536,307.83,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.56,4.02,N
21.75567,83.84425,338.75,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,291.49,7.99,N
21.75105,83.84311,335.14,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,291.2,7.99,N
21.74643,83.84195,333.09,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,291.42,5.78,N
21.74181,83.84078,330.88,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,291.39,5.78,N
21.7407,83.84608,316.07,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.83,8.07,N
21.73584,83.82288,308.73,0.55,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.67,3.21,N
21.68022,84.03957,315.45,0.57,0.52,2026-06-13,2038,N20,VIIRS,n,2.0NRT,286.4,2.86,N
21.73373,83.81983,308.3,0.56,0.51,2026-06-13,2038,N20,VIIRS,n,2.0NRT,290.37,3.99,N
21.67965,84.03699,311.64,0.57,0.52,2026-06-13,2038,N20,VIIRS,n,2.0NRT,286.73,4.08,N
20.9704,86.01186,296.07,0.4,0.6,2026-06-13,2038,N20,VIIRS,n,2.0NRT,258.5,1.38,N
22.62862,77.21761,315.46,0.39,0.36,2026-06-13,2038,N20,VIIRS,n,2.0NRT,292.84,1.14,N
22.54686,77.3428,304.64,0.39,0.36,2026-06-13,2038,N20,VIIRS,n,2.0NRT,289.83,1.35,N
21.08009,85.03667,299.15,0.34,0.56,2026-06-13,2038,N20,VIIRS,n,2.0NRT,276.86,0.83,N
21.0794,85.03989,299.26,0.34,0.56,2026-06-13,2038,N20,VIIRS,n,2.0NRT,278.27,0.83,N
21.07366,85.04179,301.2,0.34,0.56,2026-06-13,2038,N20,VIIRS,n,2.0NRT,280.58,1.29,N
20.9791,85.17163,298.78,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,269.05,1.73,N
20.98243,85.13094,308.75,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,272.28,1.8,N
20.98172,85.13424,317.78,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,274.68,2.85,N
20.97331,85.17357,307.82,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,265.14,1.18,N
20.97261,85.17683,308.79,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,265.79,1.18,N
20.97734,85.12965,300.55,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,273.83,1.75,N
20.97664,85.13293,311.48,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,277.05,2.59,N
20.97242,85.15265,307.73,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,265.98,0.58,N
20.96891,85.16901,299.36,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,262.29,0.86,N
20.96821,85.17226,318.69,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,266.47,1.04,N
20.96751,85.17553,302.2,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,267.63,1.04,N
20.9661,85.1821,295.77,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,263.17,1.6,N
20.96539,85.18542,306.64,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,261.74,1.73,N
20.96467,85.18877,306.72,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,260.11,1.73,N
20.96732,85.15134,297.6,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,259.85,0.58,N
20.96382,85.16766,296.84,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,258.15,0.86,N
20.96311,85.17096,304.26,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,267.4,1.04,N
20.96241,85.17422,299.31,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,269.75,1.04,N
20.96788,85.12376,299.39,0.35,0.57,2026-06-13,2038,N20,VIIRS,n,2.0NRT,272.01,0.67,N
20.8887,84.98383,319.85,0.34,0.56,2026-06-13,2038,N20,VIIRS,n,2.0NRT,276.72,2.31,N
20.86644,84.98827,304.59,0.34,0.56,2026-06-13,2038,N20,VIIRS,n,2.0NRT,276.03,0.57,N
20.86572,84.9916,303.94,0.34,0.56,2026-06-13,2038,N20,VIIRS,n,2.0NRT,277.29,0.57,N
21.39123,81.64596,310.89,0.41,0.45,2026-06-13,2038,N20,VIIRS,n,2.0NRT,293.47,3.93,N
21.38042,81.68038,308.02,0.42,0.45,2026-06-13,2038,N20,VIIRS,n,2.0NRT,292.65,3.35,N
21.37635,81.67946,312.75,0.42,0.45,2026-06-13,2038,N20,VIIRS,n,2.0NRT,293.38,4.13,N
21.37076,81.68643,308.55,0.42,0.45,2026-06-13,2038,N20,VIIRS,n,2.0NRT,293.5,4.23,N
21.34927,81.66529,320.36,0.42,0.45,2026-06-13,2038,N20,VIIRS,n,2.0NRT,293.03,4.19,N
